Transaction_ID,ATM_ID,City,Transaction_Date,Transaction_Type,Amount_INR,Response_Code,Location_Type,Weekday,Remaining_Cash,Refill_Required,ATM_Status
TXN00217,ATM_MUM_015,Mumbai,31-03-2025 06:31,Balance Inquiry,15000,0,Semi-Urban,Monday,495786,No,Down
TXN00218,ATM_DEL_004,Delhi,01-06-2024 21:52,Mini Statement,20000,0,Rural,Saturday,69972,Yes,Active
TXN00219,ATM_KOL_009,Kolkata,17-09-2024 07:43,Balance Inquiry,1000,55,Rural,Tuesday,216216,No,Active
TXN00220,ATM_BAN_011,Bangalore,24-07-2024 11:42,Cash Withdrawal,5000,0,Urban,Wednesday,431158,No,Active
TXN00221,ATM_MUM_015,Mumbai,28-07-2024 20:00,Mini Statement,1000,55,Urban,Sunday,176658,No,Active
TXN00222,ATM_DEL_003,Delhi,24-12-2024 05:00,Cash Deposit,15000,0,Urban,Tuesday,457028,No,Down
TXN00223,ATM_PUN_004,Pune,28-10-2024 10:06,Cash Deposit,15000,96,Semi-Urban,Monday,173289,No,Active
TXN00224,ATM_BAN_015,Bangalore,02-05-2025 21:27,Cash Deposit,5000,0,Urban,Friday,373044,No,Down
TXN00225,ATM_DEL_008,Delhi,08-01-2024 12:45,PIN Change,2000,0,Rural,Monday,291725,No,Down
TXN00226,ATM_MUM_004,Mumbai,27-09-2024 00:57,Cash Withdrawal,500,0,Rural,Friday,421744,No,Active
TXN00227,ATM_KOL_011,Kolkata,23-01-2025 22:26,Cash Withdrawal,500,55,Rural,Thursday,161532,No,Active
TXN00228,ATM_MUM_007,Mumbai,09-01-2024 19:02,Mini Statement,2000,0,Rural,Tuesday,451513,No,Active
TXN00229,ATM_BAN_015,Bangalore,25-02-2024 18:24,Cash Deposit,10000,0,Semi-Urban,Sunday,442038,No,Active
TXN00230,ATM_BAN_014,Bangalore,18-01-2024 18:27,PIN Change,15000,0,Semi-Urban,Thursday,388819,No,Down
TXN00231,ATM_KOL_007,Kolkata,16-01-2024 05:15,Mini Statement,15000,0,Rural,Tuesday,302005,No,Active
TXN00232,ATM_HYD_012,Hyderabad,23-02-2025 22:41,Cash Deposit,5000,0,Urban,Sunday,175471,No,Down
TXN00233,ATM_DEL_011,Delhi,05-02-2025 20:35,Balance Inquiry,15000,0,Semi-Urban,Wednesday,255867,No,Active
TXN00234,ATM_DEL_008,Delhi,11-03-2025 05:35,Fund Transfer,20000,0,Semi-Urban,Tuesday,71241,Yes,Active
TXN00235,ATM_CHE_014,Chennai,08-02-2024 05:13,PIN Change,1000,0,Urban,Thursday,151661,No,Active
TXN00236,ATM_KOL_001,Kolkata,12-02-2024 10:35,Fund Transfer,20000,0,Rural,Monday,234412,No,Active
TXN00237,ATM_BAN_014,Bangalore,23-01-2024 17:03,PIN Change,5000,0,Semi-Urban,Tuesday,134792,No,Active
TXN00238,ATM_PUN_002,Pune,10-08-2024 15:44,Mini Statement,20000,0,Urban,Saturday,382217,No,Down
TXN00239,ATM_MUM_008,Mumbai,11-02-2025 02:12,PIN Change,15000,0,Urban,Tuesday,247392,No,Active
TXN00240,ATM_CHE_011,Chennai,05-10-2024 06:26,Fund Transfer,20000,0,Rural,Saturday,179415,No,Active
TXN00241,ATM_HYD_013,Hyderabad,04-02-2024 01:43,PIN Change,500,0,Semi-Urban,Sunday,304314,No,Active
TXN00242,ATM_HYD_010,Hyderabad,18-05-2024 13:13,Cash Withdrawal,500,0,Rural,Saturday,231912,No,Active
TXN00243,ATM_CHE_013,Chennai,03-09-2024 13:54,Cash Withdrawal,2000,0,Urban,Tuesday,120964,No,Active
TXN00244,ATM_KOL_007,Kolkata,27-12-2024 20:50,Mini Statement,1000,0,Rural,Friday,224603,No,Down
TXN00245,ATM_CHE_011,Chennai,18-11-2024 01:42,Balance Inquiry,500,55,Rural,Monday,62178,Yes,Active
TXN00246,ATM_HYD_007,Hyderabad,04-05-2024 20:59,Mini Statement,15000,0,Urban,Saturday,352073,No,Active
TXN00247,ATM_KOL_007,Kolkata,20-07-2024 11:36,Balance Inquiry,20000,51,Rural,Saturday,311961,No,Down
TXN00248,ATM_CHE_002,Chennai,21-10-2024 13:58,Mini Statement,2000,96,Rural,Monday,357780,No,Active
TXN00249,ATM_KOL_004,Kolkata,27-08-2024 10:45,Cash Withdrawal,10000,0,Semi-Urban,Tuesday,321089,No,Down
TXN00250,ATM_BAN_007,Bangalore,18-04-2025 23:45,Cash Withdrawal,500,0,Urban,Friday,386263,No,Down
TXN00251,ATM_HYD_011,Hyderabad,18-11-2024 07:08,Mini Statement,1000,0,Semi-Urban,Monday,497843,No,Active
TXN00252,ATM_HYD_013,Hyderabad,06-05-2024 09:26,PIN Change,1000,51,Semi-Urban,Monday,441014,No,Active
TXN00253,ATM_DEL_005,Delhi,21-03-2025 01:35,Mini Statement,2000,0,Rural,Friday,147543,No,Active
TXN00254,ATM_KOL_011,Kolkata,08-04-2025 14:02,Mini Statement,15000,96,Semi-Urban,Tuesday,492759,No,Active
TXN00255,ATM_CHE_002,Chennai,11-12-2024 13:29,Cash Withdrawal,20000,55,Rural,Wednesday,289443,No,Active
TXN00256,ATM_HYD_008,Hyderabad,13-04-2025 11:55,Cash Deposit,10000,96,Urban,Sunday,461170,No,Active
TXN00257,ATM_PUN_004,Pune,02-07-2024 03:49,Balance Inquiry,5000,0,Semi-Urban,Tuesday,353538,No,Active
TXN00258,ATM_BAN_006,Bangalore,21-11-2024 23:56,Fund Transfer,2000,0,Semi-Urban,Thursday,473277,No,Active
TXN00259,ATM_KOL_002,Kolkata,21-12-2024 19:09,Fund Transfer,500,0,Semi-Urban,Saturday,333502,No,Down
TXN00260,ATM_DEL_012,Delhi,01-03-2025 21:06,Fund Transfer,1000,0,Rural,Saturday,223112,No,Active
TXN00261,ATM_DEL_012,Delhi,05-03-2025 11:14,Balance Inquiry,10000,0,Rural,Wednesday,205433,No,Active
TXN00262,ATM_MUM_015,Mumbai,07-03-2024 23:23,Cash Withdrawal,15000,0,Semi-Urban,Thursday,430626,No,Active
TXN00263,ATM_DEL_003,Delhi,30-07-2024 03:00,Fund Transfer,10000,0,Rural,Tuesday,335170,No,Active
TXN00264,ATM_MUM_012,Mumbai,13-02-2025 12:25,Fund Transfer,2000,0,Rural,Thursday,106749,No,Active
TXN00265,ATM_MUM_010,Mumbai,26-05-2024 13:44,Mini Statement,500,55,Urban,Sunday,142413,No,Active
TXN00266,ATM_BAN_001,Bangalore,16-04-2025 10:45,Cash Deposit,500,0,Semi-Urban,Wednesday,336630,No,Down
TXN00267,ATM_MUM_013,Mumbai,02-05-2024 15:24,Fund Transfer,15000,0,Rural,Thursday,271898,No,Active
TXN00268,ATM_BAN_005,Bangalore,05-12-2024 09:44,Balance Inquiry,10000,0,Semi-Urban,Thursday,496063,No,Active
TXN00269,ATM_MUM_009,Mumbai,23-07-2024 11:32,Balance Inquiry,10000,0,Urban,Tuesday,356264,No,Active
TXN00270,ATM_BAN_001,Bangalore,15-02-2025 23:42,Fund Transfer,1000,0,Rural,Saturday,116909,No,Active
TXN00271,ATM_HYD_002,Hyderabad,26-04-2025 07:03,Balance Inquiry,10000,0,Rural,Saturday,405188,No,Active
TXN00272,ATM_KOL_012,Kolkata,27-05-2024 23:15,Fund Transfer,2000,0,Urban,Monday,390604,No,Active
TXN00273,ATM_BAN_013,Bangalore,30-04-2025 09:59,Mini Statement,500,51,Rural,Wednesday,441989,No,Active
TXN00274,ATM_DEL_013,Delhi,14-10-2024 16:04,Balance Inquiry,5000,0,Rural,Monday,246047,No,Active
TXN00275,ATM_PUN_014,Pune,03-11-2024 16:58,PIN Change,500,0,Semi-Urban,Sunday,87926,Yes,Active
TXN00276,ATM_PUN_001,Pune,21-04-2025 16:25,Fund Transfer,20000,0,Semi-Urban,Monday,164781,No,Down
TXN00277,ATM_HYD_007,Hyderabad,05-12-2024 02:41,Cash Deposit,2000,0,Rural,Thursday,205647,No,Down
TXN00278,ATM_PUN_002,Pune,23-02-2025 19:23,Mini Statement,2000,0,Semi-Urban,Sunday,261936,No,Active
TXN00279,ATM_CHE_002,Chennai,27-12-2024 07:00,Cash Deposit,10000,0,Rural,Friday,389779,No,Active
TXN00280,ATM_DEL_014,Delhi,25-10-2024 23:59,Balance Inquiry,20000,0,Semi-Urban,Friday,152691,No,Down
TXN00281,ATM_HYD_001,Hyderabad,23-12-2024 13:52,Balance Inquiry,5000,0,Rural,Monday,269866,No,Active
TXN00282,ATM_PUN_015,Pune,08-03-2024 20:18,Cash Deposit,10000,0,Rural,Friday,150385,No,Active
TXN00283,ATM_PUN_015,Pune,06-03-2024 20:40,PIN Change,1000,0,Semi-Urban,Wednesday,211594,No,Active
TXN00284,ATM_KOL_008,Kolkata,14-07-2024 21:46,PIN Change,15000,0,Semi-Urban,Sunday,114759,No,Down
TXN00285,ATM_KOL_013,Kolkata,09-02-2024 14:23,Mini Statement,1000,55,Urban,Friday,116753,No,Down
TXN00286,ATM_DEL_006,Delhi,07-05-2024 06:32,PIN Change,10000,0,Rural,Tuesday,100384,No,Active
TXN00287,ATM_MUM_014,Mumbai,12-03-2025 07:59,Mini Statement,500,0,Semi-Urban,Wednesday,190154,No,Down
TXN00288,ATM_MUM_015,Mumbai,07-10-2024 09:33,Cash Withdrawal,5000,0,Semi-Urban,Monday,480183,No,Down
TXN00289,ATM_KOL_009,Kolkata,20-02-2025 13:46,Mini Statement,2000,0,Urban,Thursday,365910,No,Down
TXN00290,ATM_CHE_005,Chennai,10-12-2024 00:31,Fund Transfer,2000,0,Urban,Tuesday,379138,No,Active
TXN00291,ATM_BAN_013,Bangalore,13-01-2025 10:48,Balance Inquiry,1000,0,Rural,Monday,131936,No,Active
TXN00292,ATM_KOL_014,Kolkata,18-03-2025 21:20,Cash Withdrawal,20000,0,Urban,Tuesday,78357,Yes,Down
TXN00293,ATM_DEL_006,Delhi,21-08-2024 22:12,Mini Statement,10000,51,Semi-Urban,Wednesday,257732,No,Active
TXN00294,ATM_HYD_006,Hyderabad,19-11-2024 22:44,Cash Deposit,15000,0,Urban,Tuesday,74456,Yes,Active
TXN00295,ATM_DEL_008,Delhi,07-03-2024 09:20,Fund Transfer,1000,0,Rural,Thursday,346433,No,Active
TXN00296,ATM_KOL_004,Kolkata,23-02-2024 19:30,Cash Withdrawal,500,0,Semi-Urban,Friday,163530,No,Down
TXN00297,ATM_BAN_006,Bangalore,22-04-2024 23:47,Cash Withdrawal,15000,0,Urban,Monday,185996,No,Down
TXN00298,ATM_PUN_004,Pune,24-03-2024 08:53,Mini Statement,15000,0,Urban,Sunday,357324,No,Active
TXN00299,ATM_BAN_008,Bangalore,15-11-2024 12:42,Cash Deposit,1000,0,Rural,Friday,311354,No,Down
TXN00300,ATM_HYD_009,Hyderabad,27-04-2024 12:01,Fund Transfer,10000,0,Semi-Urban,Saturday,100360,No,Active
TXN00301,ATM_KOL_006,Kolkata,02-04-2025 13:45,Balance Inquiry,15000,0,Urban,Wednesday,416251,No,Active
TXN00302,ATM_CHE_006,Chennai,30-04-2024 19:28,Fund Transfer,15000,0,Rural,Tuesday,302837,No,Active
TXN00303,ATM_MUM_006,Mumbai,28-06-2024 21:51,PIN Change,1000,0,Rural,Friday,287291,No,Active
TXN00304,ATM_DEL_003,Delhi,26-01-2024 02:59,Fund Transfer,10000,0,Rural,Friday,491543,No,Down
TXN00305,ATM_DEL_010,Delhi,26-01-2025 16:23,Cash Withdrawal,15000,0,Urban,Sunday,298098,No,Down
TXN00306,ATM_CHE_015,Chennai,22-02-2025 00:48,Fund Transfer,500,0,Semi-Urban,Saturday,160602,No,Active
TXN00307,ATM_KOL_003,Kolkata,14-02-2025 20:56,Cash Withdrawal,500,0,Rural,Friday,346674,No,Down
TXN00308,ATM_BAN_003,Bangalore,02-09-2024 19:34,Balance Inquiry,15000,0,Urban,Monday,366606,No,Active
TXN00309,ATM_HYD_006,Hyderabad,26-09-2024 19:04,Cash Deposit,10000,0,Urban,Thursday,356241,No,Active
TXN00310,ATM_MUM_010,Mumbai,24-07-2024 15:00,Balance Inquiry,15000,0,Rural,Wednesday,424408,No,Down
TXN00311,ATM_HYD_009,Hyderabad,28-02-2024 05:50,Mini Statement,1000,0,Urban,Wednesday,301395,No,Active
TXN00312,ATM_HYD_014,Hyderabad,18-01-2025 19:38,Balance Inquiry,10000,55,Urban,Saturday,333131,No,Active
TXN00313,ATM_CHE_004,Chennai,06-07-2024 09:25,PIN Change,5000,0,Urban,Saturday,253586,No,Active
TXN00314,ATM_MUM_001,Mumbai,28-02-2024 15:10,Cash Deposit,5000,0,Rural,Wednesday,97466,Yes,Active
TXN00315,ATM_MUM_009,Mumbai,02-02-2025 01:24,PIN Change,20000,0,Urban,Sunday,352585,No,Active
TXN00316,ATM_CHE_013,Chennai,21-04-2024 04:09,Cash Withdrawal,500,55,Urban,Sunday,181591,No,Active
TXN00317,ATM_DEL_009,Delhi,13-11-2024 00:43,Balance Inquiry,1000,51,Urban,Wednesday,405784,No,Active
TXN00318,ATM_DEL_008,Delhi,19-03-2025 05:42,Fund Transfer,5000,0,Semi-Urban,Wednesday,365686,No,Down
TXN00319,ATM_MUM_015,Mumbai,15-10-2024 09:03,PIN Change,1000,55,Semi-Urban,Tuesday,235738,No,Active
TXN00320,ATM_DEL_005,Delhi,25-08-2024 22:04,Balance Inquiry,15000,0,Semi-Urban,Sunday,298991,No,Active
TXN00321,ATM_MUM_012,Mumbai,10-09-2024 15:31,PIN Change,1000,0,Urban,Tuesday,98059,Yes,Active
TXN00322,ATM_PUN_008,Pune,13-12-2024 09:39,Balance Inquiry,2000,0,Rural,Friday,257612,No,Active
TXN00323,ATM_CHE_014,Chennai,19-08-2024 16:35,Mini Statement,15000,0,Urban,Monday,116882,No,Active
TXN00324,ATM_BAN_014,Bangalore,21-04-2025 20:01,Cash Withdrawal,10000,0,Rural,Monday,88247,Yes,Active
TXN00325,ATM_BAN_011,Bangalore,04-04-2024 09:35,Cash Withdrawal,15000,0,Rural,Thursday,240361,No,Down
TXN00326,ATM_MUM_014,Mumbai,01-08-2024 06:49,Mini Statement,20000,0,Rural,Thursday,270409,No,Down
TXN00327,ATM_PUN_007,Pune,24-12-2024 22:10,Balance Inquiry,500,0,Rural,Tuesday,215098,No,Down
TXN00328,ATM_MUM_007,Mumbai,11-01-2024 02:09,PIN Change,15000,51,Rural,Thursday,353298,No,Active
TXN00329,ATM_CHE_005,Chennai,29-01-2024 13:51,Balance Inquiry,10000,51,Rural,Monday,433937,No,Down
TXN00330,ATM_DEL_003,Delhi,15-08-2024 15:11,Balance Inquiry,5000,0,Semi-Urban,Thursday,100027,No,Active
TXN00331,ATM_DEL_007,Delhi,12-01-2024 02:26,Mini Statement,5000,0,Semi-Urban,Friday,90012,Yes,Active
TXN00332,ATM_KOL_004,Kolkata,30-10-2024 04:43,Fund Transfer,5000,0,Rural,Wednesday,80663,Yes,Active
TXN00333,ATM_KOL_014,Kolkata,15-03-2025 18:44,PIN Change,20000,0,Urban,Saturday,143697,No,Active
TXN00334,ATM_MUM_003,Mumbai,08-01-2024 06:49,Cash Withdrawal,2000,96,Rural,Monday,378499,No,Active
TXN00335,ATM_HYD_011,Hyderabad,15-06-2024 06:37,Fund Transfer,10000,0,Urban,Saturday,186695,No,Down
TXN00336,ATM_HYD_004,Hyderabad,07-10-2024 12:40,Mini Statement,10000,0,Urban,Monday,426355,No,Active
TXN00337,ATM_KOL_006,Kolkata,08-10-2024 13:39,Fund Transfer,20000,0,Urban,Tuesday,273604,No,Active
TXN00338,ATM_BAN_012,Bangalore,06-06-2024 07:52,Cash Deposit,5000,0,Rural,Thursday,92968,Yes,Active
TXN00339,ATM_KOL_009,Kolkata,31-05-2024 07:51,Cash Withdrawal,5000,0,Rural,Friday,260645,No,Active
TXN00340,ATM_DEL_015,Delhi,25-01-2025 06:04,PIN Change,500,51,Urban,Saturday,145116,No,Active
TXN00341,ATM_MUM_013,Mumbai,10-03-2024 13:02,Cash Withdrawal,15000,55,Semi-Urban,Sunday,199476,No,Active
TXN00342,ATM_PUN_014,Pune,15-05-2025 10:24,PIN Change,15000,0,Rural,Thursday,452475,No,Active
TXN00343,ATM_PUN_012,Pune,02-01-2024 06:45,Balance Inquiry,15000,0,Rural,Tuesday,89723,Yes,Active
TXN00344,ATM_CHE_004,Chennai,23-04-2025 02:50,Mini Statement,20000,0,Semi-Urban,Wednesday,406284,No,Down
TXN00345,ATM_PUN_002,Pune,24-04-2025 07:17,PIN Change,2000,51,Urban,Thursday,454486,No,Active
TXN00346,ATM_KOL_013,Kolkata,08-05-2025 01:54,Balance Inquiry,10000,0,Urban,Thursday,325686,No,Active
TXN00347,ATM_DEL_009,Delhi,05-03-2025 13:00,Mini Statement,2000,55,Rural,Wednesday,262006,No,Active
TXN00348,ATM_CHE_002,Chennai,09-03-2024 11:30,Cash Deposit,2000,0,Rural,Saturday,54714,Yes,Active
TXN00349,ATM_HYD_014,Hyderabad,18-01-2024 01:07,Cash Deposit,2000,0,Urban,Thursday,403254,No,Active
TXN00350,ATM_BAN_015,Bangalore,21-08-2024 19:04,Cash Withdrawal,10000,0,Semi-Urban,Wednesday,415784,No,Active
TXN00351,ATM_CHE_004,Chennai,18-04-2025 21:31,Mini Statement,15000,0,Rural,Friday,475623,No,Active
TXN00352,ATM_BAN_011,Bangalore,17-04-2025 23:03,Fund Transfer,5000,0,Semi-Urban,Thursday,188158,No,Active
TXN00353,ATM_HYD_001,Hyderabad,21-11-2024 14:58,PIN Change,500,0,Rural,Thursday,201650,No,Active
TXN00354,ATM_KOL_012,Kolkata,21-03-2024 18:09,Cash Deposit,10000,0,Semi-Urban,Thursday,310170,No,Active
TXN00355,ATM_PUN_008,Pune,06-08-2024 20:12,Mini Statement,5000,0,Rural,Tuesday,264229,No,Active
TXN00356,ATM_KOL_014,Kolkata,14-04-2024 10:58,Balance Inquiry,15000,96,Rural,Sunday,379208,No,Down
TXN00357,ATM_HYD_003,Hyderabad,06-03-2025 23:54,PIN Change,20000,0,Urban,Thursday,370141,No,Active
TXN00358,ATM_KOL_009,Kolkata,18-02-2025 19:34,Fund Transfer,1000,96,Rural,Tuesday,222328,No,Active
TXN00359,ATM_KOL_006,Kolkata,16-03-2024 06:30,Cash Withdrawal,1000,55,Urban,Saturday,208640,No,Active
TXN00360,ATM_BAN_004,Bangalore,01-09-2024 08:38,Fund Transfer,20000,0,Urban,Sunday,77709,Yes,Active
TXN00361,ATM_KOL_010,Kolkata,13-06-2024 22:11,Cash Deposit,500,0,Urban,Thursday,117367,No,Active
TXN00362,ATM_DEL_007,Delhi,16-03-2024 09:41,PIN Change,15000,0,Semi-Urban,Saturday,223162,No,Active
TXN00363,ATM_DEL_006,Delhi,18-05-2024 03:41,Fund Transfer,15000,0,Semi-Urban,Saturday,403777,No,Active
TXN00364,ATM_HYD_006,Hyderabad,24-03-2025 01:20,Mini Statement,15000,0,Semi-Urban,Monday,271426,No,Active
TXN00365,ATM_MUM_012,Mumbai,20-04-2024 12:14,Mini Statement,500,0,Rural,Saturday,167438,No,Down
TXN00366,ATM_BAN_009,Bangalore,06-08-2024 14:59,Mini Statement,2000,0,Urban,Tuesday,363819,No,Down
TXN00367,ATM_KOL_011,Kolkata,16-08-2024 01:34,PIN Change,1000,0,Rural,Friday,190035,No,Active
TXN00368,ATM_KOL_013,Kolkata,04-03-2024 23:56,Cash Withdrawal,2000,0,Rural,Monday,146663,No,Active
TXN00369,ATM_HYD_004,Hyderabad,12-10-2024 10:52,Fund Transfer,500,0,Rural,Saturday,442838,No,Active
TXN00370,ATM_KOL_003,Kolkata,12-09-2024 21:32,Cash Withdrawal,20000,0,Rural,Thursday,460851,No,Active
TXN00371,ATM_KOL_011,Kolkata,26-01-2025 03:28,Fund Transfer,20000,0,Rural,Sunday,72917,Yes,Active
TXN00372,ATM_BAN_013,Bangalore,11-05-2025 11:43,Balance Inquiry,20000,0,Semi-Urban,Sunday,406346,No,Active
TXN00373,ATM_DEL_014,Delhi,26-12-2024 16:23,Fund Transfer,5000,0,Rural,Thursday,82488,Yes,Down
TXN00374,ATM_KOL_010,Kolkata,08-03-2025 18:51,Fund Transfer,1000,96,Rural,Saturday,132933,No,Active
TXN00375,ATM_PUN_008,Pune,23-12-2024 15:41,Fund Transfer,500,0,Urban,Monday,62331,Yes,Active
TXN00376,ATM_BAN_005,Bangalore,11-02-2025 07:08,Cash Deposit,10000,0,Urban,Tuesday,270140,No,Active
TXN00377,ATM_PUN_004,Pune,09-06-2024 09:44,Cash Deposit,20000,0,Semi-Urban,Sunday,213737,No,Active
TXN00378,ATM_PUN_010,Pune,03-08-2024 00:57,Mini Statement,15000,0,Urban,Saturday,495426,No,Active
TXN00379,ATM_KOL_006,Kolkata,11-03-2024 08:13,Balance Inquiry,1000,0,Rural,Monday,436164,No,Active
TXN00380,ATM_PUN_014,Pune,01-02-2025 17:45,PIN Change,20000,0,Rural,Saturday,349070,No,Active
TXN00381,ATM_MUM_014,Mumbai,25-09-2024 16:33,Fund Transfer,2000,0,Semi-Urban,Wednesday,131195,No,Active
TXN00382,ATM_DEL_007,Delhi,31-07-2024 18:49,Fund Transfer,2000,55,Rural,Wednesday,357051,No,Active
TXN00383,ATM_HYD_012,Hyderabad,17-07-2024 13:44,Fund Transfer,15000,0,Urban,Wednesday,54457,Yes,Active
TXN00384,ATM_BAN_013,Bangalore,14-01-2024 20:19,Mini Statement,2000,0,Semi-Urban,Sunday,67253,Yes,Active
TXN00385,ATM_DEL_007,Delhi,11-12-2024 09:24,PIN Change,1000,0,Semi-Urban,Wednesday,126714,No,Down
TXN00386,ATM_BAN_014,Bangalore,06-09-2024 23:13,Mini Statement,15000,0,Rural,Friday,184724,No,Down
TXN00387,ATM_MUM_014,Mumbai,14-08-2024 11:59,Fund Transfer,5000,0,Rural,Wednesday,73946,Yes,Down
TXN00388,ATM_HYD_010,Hyderabad,09-02-2024 03:38,Mini Statement,1000,0,Rural,Friday,115947,No,Active
TXN00389,ATM_MUM_006,Mumbai,05-02-2024 22:50,Mini Statement,10000,0,Semi-Urban,Monday,112518,No,Active
TXN00390,ATM_MUM_009,Mumbai,16-07-2024 05:43,PIN Change,1000,0,Semi-Urban,Tuesday,416778,No,Active
TXN00391,ATM_PUN_013,Pune,10-03-2025 15:57,PIN Change,20000,51,Semi-Urban,Monday,297534,No,Active
TXN00392,ATM_PUN_007,Pune,06-05-2025 05:15,Cash Withdrawal,10000,0,Semi-Urban,Tuesday,104397,No,Active
TXN00393,ATM_HYD_005,Hyderabad,17-10-2024 09:24,Cash Deposit,20000,0,Urban,Thursday,323677,No,Active
TXN00394,ATM_KOL_001,Kolkata,12-07-2024 12:38,Cash Withdrawal,500,0,Rural,Friday,249105,No,Active
TXN00395,ATM_KOL_015,Kolkata,01-03-2024 19:44,Balance Inquiry,2000,0,Semi-Urban,Friday,309506,No,Down
TXN00396,ATM_BAN_001,Bangalore,17-06-2024 05:47,PIN Change,5000,0,Rural,Monday,56508,Yes,Active
TXN00397,ATM_BAN_014,Bangalore,21-12-2024 21:57,Cash Withdrawal,15000,0,Semi-Urban,Saturday,200706,No,Active
TXN00398,ATM_KOL_015,Kolkata,07-04-2025 15:27,Cash Deposit,2000,96,Urban,Monday,93234,Yes,Down
TXN00399,ATM_MUM_005,Mumbai,17-07-2024 15:16,Cash Withdrawal,15000,0,Urban,Wednesday,439181,No,Down
TXN00400,ATM_DEL_012,Delhi,26-01-2024 14:15,Cash Deposit,1000,55,Rural,Friday,236931,No,Active
TXN00401,ATM_MUM_010,Mumbai,26-04-2024 10:09,PIN Change,2000,0,Rural,Friday,201657,No,Down
TXN00402,ATM_DEL_002,Delhi,14-04-2024 13:45,Cash Deposit,15000,0,Semi-Urban,Sunday,328656,No,Down
TXN00403,ATM_DEL_008,Delhi,01-07-2024 18:36,PIN Change,20000,0,Urban,Monday,95055,Yes,Active
TXN00404,ATM_CHE_001,Chennai,27-09-2024 16:55,Mini Statement,1000,0,Urban,Friday,255308,No,Active
TXN00405,ATM_PUN_013,Pune,03-05-2025 08:36,Balance Inquiry,2000,0,Urban,Saturday,335024,No,Active
TXN00406,ATM_DEL_010,Delhi,08-07-2024 23:13,Cash Deposit,10000,0,Semi-Urban,Monday,92306,Yes,Active
TXN00407,ATM_MUM_001,Mumbai,05-04-2025 21:44,Balance Inquiry,20000,0,Urban,Saturday,194625,No,Active
TXN00408,ATM_MUM_001,Mumbai,20-01-2025 18:23,Balance Inquiry,5000,0,Semi-Urban,Monday,173539,No,Active
TXN00409,ATM_CHE_008,Chennai,06-05-2025 04:54,Cash Withdrawal,500,0,Semi-Urban,Tuesday,411072,No,Down
TXN00410,ATM_KOL_014,Kolkata,04-04-2024 19:15,Cash Deposit,500,51,Semi-Urban,Thursday,411635,No,Active
TXN00411,ATM_HYD_007,Hyderabad,07-11-2024 03:32,Cash Withdrawal,1000,0,Rural,Thursday,402658,No,Active
TXN00412,ATM_CHE_006,Chennai,05-08-2024 16:51,Mini Statement,2000,0,Semi-Urban,Monday,287418,No,Active
TXN00413,ATM_CHE_005,Chennai,22-01-2024 18:08,PIN Change,1000,0,Urban,Monday,223778,No,Down
TXN00414,ATM_BAN_014,Bangalore,22-09-2024 00:44,PIN Change,2000,0,Semi-Urban,Sunday,382074,No,Active
TXN00415,ATM_CHE_001,Chennai,19-12-2024 19:52,Cash Withdrawal,5000,96,Rural,Thursday,490454,No,Down
TXN00416,ATM_PUN_015,Pune,28-10-2024 22:29,Cash Deposit,5000,96,Rural,Monday,364735,No,Down
TXN00417,ATM_PUN_006,Pune,01-10-2024 01:20,Cash Withdrawal,10000,0,Urban,Tuesday,348237,No,Down
TXN00418,ATM_KOL_010,Kolkata,28-06-2024 00:12,PIN Change,2000,51,Rural,Friday,399472,No,Down
TXN00419,ATM_DEL_012,Delhi,07-04-2025 20:13,Cash Withdrawal,2000,0,Urban,Monday,371194,No,Down
TXN00420,ATM_DEL_002,Delhi,12-01-2024 16:07,Cash Deposit,2000,96,Rural,Friday,438257,No,Down
TXN00421,ATM_CHE_001,Chennai,17-04-2025 23:53,Fund Transfer,15000,51,Urban,Thursday,263607,No,Down
TXN00422,ATM_PUN_006,Pune,08-03-2025 04:22,Cash Deposit,1000,0,Rural,Saturday,346133,No,Down
TXN00423,ATM_BAN_011,Bangalore,29-07-2024 03:16,Balance Inquiry,10000,0,Urban,Monday,334809,No,Active
TXN00424,ATM_DEL_001,Delhi,23-09-2024 02:47,Cash Deposit,500,51,Urban,Monday,182903,No,Active
TXN00425,ATM_BAN_009,Bangalore,01-10-2024 19:52,Mini Statement,500,0,Urban,Tuesday,490406,No,Active
TXN00426,ATM_KOL_008,Kolkata,27-10-2024 05:52,Balance Inquiry,20000,0,Urban,Sunday,377860,No,Down
TXN00427,ATM_HYD_014,Hyderabad,16-02-2025 03:02,Cash Withdrawal,500,55,Urban,Sunday,363257,No,Active
TXN00428,ATM_CHE_009,Chennai,17-10-2024 06:28,Balance Inquiry,1000,51,Semi-Urban,Thursday,260554,No,Active
TXN00429,ATM_BAN_013,Bangalore,13-06-2024 02:28,Cash Deposit,20000,0,Urban,Thursday,190362,No,Active
TXN00430,ATM_BAN_009,Bangalore,24-05-2024 04:23,Cash Deposit,1000,0,Semi-Urban,Friday,117567,No,Down
TXN00431,ATM_HYD_002,Hyderabad,24-07-2024 02:50,Balance Inquiry,15000,0,Semi-Urban,Wednesday,66489,Yes,Active
TXN00432,ATM_KOL_014,Kolkata,05-01-2025 22:28,Cash Withdrawal,500,0,Semi-Urban,Sunday,60178,Yes,Active
TXN00433,ATM_MUM_004,Mumbai,13-01-2024 02:08,Cash Withdrawal,10000,0,Semi-Urban,Saturday,140928,No,Active
